"ID","Status","Subject","Requester","Requested","Assignee"
"27263055","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-02-25 02:14","Vipul Gupta"
"27263114","Closed","Incident - PROD - API - Avail - Avail_V6 - P99_Response_Time","BigPanda","2025-02-25 02:38","Vipul Gupta"
"27254451","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_TRANSACTION_HISTORY'","BigPanda","2025-02-24 07:19","Akhilesh Soni"
"27262953","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_pdauk_cdo_Lag'","BigPanda","2025-02-25 01:23","Santosh Rout"
"27256013","Closed","Incident - PROD - Policy: 'StockService - P2 Alert'. Condition: 'Machine Agent(s) is/are down'","BigPanda","2025-02-24 09:33","Akhilesh Soni"
"27256189","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_ONLINE_INGESTION'","BigPanda","2025-02-24 09:46","Akhilesh Soni"
"27256644","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_Percent_Node_AVAILABILITY_Customer_Order_Demand'","BigPanda","2025-02-24 10:18","Akhilesh Soni"
"27227875","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-02-20 02:20","Rajeshwari Ponnusamy"
"27236106","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_PutAway_PBS","BigPanda","2025-02-21 00:33","Rajeshwari Ponnusamy"
"27251103","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-23 13:02","Santosh Rout"
"27236926","Closed","Game ID Details Absent in PRODUCTION for gameID: 1454","Akhilesh Soni","2025-02-21 06:12","Akhilesh Soni"
"27250865","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-23 12:01","Santosh Rout"
"27250360","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Counts","BigPanda","2025-02-23 10:00","Santosh Rout"
"27250933","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-02-23 12:16","Santosh Rout"
"27249579","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-23 06:45","Santosh Rout"
"27249661","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P95_Response_Time","BigPanda","2025-02-23 07:06","Santosh Rout"
"27249591","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-23 06:48","Santosh Rout"
"27249583","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-02-23 06:46","Santosh Rout"
"27249373","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Sales_Invoice_Paid","BigPanda","2025-02-23 05:12","Santosh Rout"
"27248670","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-23 01:03","Santosh Rout"
"27246719","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-22 13:03","Santosh Rout"
"27249587","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-02-23 06:47","Santosh Rout"
"27245158","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Receiving_Adjustment","BigPanda","2025-02-22 08:16","Santosh Rout"
"27238258","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-21 09:00","Santosh Rout"
"27241919","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-02-21 15:05","Santosh Rout"
"27192363","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-02-14 14:45","Santosh Rout"
"27245239","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-02-22 08:33","Santosh Rout"
"27241616","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-02-21 14:31","Santosh Rout"
"27239621","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-21 11:01","Santosh Rout"
"27207188","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-17 11:32","Satya Dash"
"27244073","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-22 01:02","Santosh Rout"
"27241897","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-21 15:03","Santosh Rout"
"27245376","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-22 09:00","Santosh Rout"
"27246330","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-22 11:53","Santosh Rout"
"27244202","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_outbound_stock_change_record_v2_lag'","BigPanda","2025-02-22 02:20","Santosh Rout"
"27244206","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_supply_v3_lag'","BigPanda","2025-02-22 02:23","Santosh Rout"
"27227660","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_PutAway_PBS","BigPanda","2025-02-20 00:33","Rajeshwari Ponnusamy"
"27232234","Closed","Incident - PROD - Ingestion - Level - Transaction_Spike - MissingUOD_PutAway_PBS","BigPanda","2025-02-20 12:33","Rajeshwari Ponnusamy"
"27236382","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-21 03:03","Akhilesh Soni"
"27231257","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-20 11:02","Satya Dash"
"27223298","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-19 11:31","Satya Dash"
"27171675","Closed","Incident - PROD - API - Level - Recoverability - Supply_Event_Publish_Error","BigPanda","2025-02-12 09:31","Akhilesh Soni"
"27232351","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-02-20 12:47","Akhilesh Soni"
"27232540","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-20 13:05","Akhilesh Soni"
"27228010","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-20 03:03","Akhilesh Soni"
"27224293","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-19 13:03","Akhilesh Soni"
"27212001","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-18 02:03","Akhilesh Soni"
"27203065","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-17 03:02","Akhilesh Soni"
"27199889","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-16 07:03","Akhilesh Soni"
"27224140","Closed","Incident - PROD - Stock Level Data","BigPanda","2025-02-19 12:46","Akhilesh Soni"
"27235930","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_gap_ext_lag'","BigPanda","2025-02-20 23:01","Santosh Rout"
"27235932","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-02-20 23:01","Santosh Rout"
"27229883","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-20 09:00","Akhilesh Soni"
"27222915","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-02-19 11:01","Akhilesh Soni"
"27221425","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-19 09:00","Akhilesh Soni"
"27080925","Closed","Incident - PROD - Recoverability","BigPanda","2025-01-31 00:54","Akhilesh Soni"
"27211909","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-18 01:15","Akhilesh Soni"
"27187787","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-14 06:45","Akhilesh Soni"
"27074959","Closed","DB Cron Job Queries","Abhijit C V","2025-01-30 10:04","Abhijit C V"
"27223049","Closed","Whitelist Couchbase server for bellow Machines","Rahul Bansal","2025-02-19 11:11","Rahul Bansal"
"27228182","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_OUTBOUND_EVENT_APP'","BigPanda","2025-02-20 04:06","Santosh Rout"
"27194430","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Insert_Operation_Failed_TransferTracking","BigPanda","2025-02-15 00:24","Akhilesh Soni"
"27130543","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-02-06 15:05","Akhilesh Soni"
"27085978","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-01-31 14:05","Akhilesh Soni"
"27211891","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-18 01:08","Akhilesh Soni"
"27187808","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-14 06:48","Akhilesh Soni"
"27221172","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_BKS_LOADER'","BigPanda","2025-02-19 08:34","Akhilesh Soni"
"27215438","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-18 11:31","Akhilesh Soni"
"27210586","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-17 17:18","Joshi Chandran"
"27213876","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-18 09:00","Satya Dash"
"27217608","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-18 15:43","Joshi Chandran"
"27215130","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-02-18 11:01","Satya Dash"
"27211885","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P95_Response_Time","BigPanda","2025-02-18 01:05","Sathish Kumar Sekaran"
"27211920","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-02-18 01:16","Sathish Kumar Sekaran"
"27206832","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-02-17 11:05","Satya Dash"
"27205327","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-02-17 09:00","Satya Dash"
"27202967","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-17 02:15","Satya Dash"
"27201725","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-16 15:31","Satya Dash"
"27189783","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-14 10:32","Sathish Kumar Sekaran"
"27169400","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-02-12 02:20","Satya Dash"
"27190840","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-02-14 12:01","Sathish Kumar Sekaran"
"27018446","Closed","Incident - PROD - Ingestion - Level - Scheduler - CouchBase_NIQL_Error","BigPanda","2025-01-23 01:05","Sathish Kumar Sekaran"
"27200448","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Counts","BigPanda","2025-02-16 10:00","Sathish Kumar Sekaran"
"27202955","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-17 02:08","Sathish Kumar Sekaran"
"27202951","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P95_Response_Time","BigPanda","2025-02-17 02:05","Sathish Kumar Sekaran"
"27018324","Closed","Alert - P2 - PROD P2 StockAvailability call P95 response time more than 500ms in 10m span","Auto-ticketing","2025-01-23 00:22","Sathish Kumar Sekaran"
"27200798","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-16 11:31","Sathish Kumar Sekaran"
"27194452","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-02-15 00:35","Joshi Chandran"
"27197467","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-15 14:01","Sathish Kumar Sekaran"
"27199855","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-16 06:48","Joshi Chandran"
"27199847","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-16 06:45","Joshi Chandran"
"27198476","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - CR_Count","BigPanda","2025-02-15 18:45","Joshi Chandran"
"27198802","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_CR_Counts","BigPanda","2025-02-15 21:45","Joshi Chandran"
"27196327","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-15 10:01","Sathish Kumar Sekaran"
"27132772","Closed","Incident - PROD - Recoverability","BigPanda","2025-02-07 00:54","Joshi Chandran"
"27164297","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-11 11:08","Joshi Chandran"
"27177374","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-12 20:08","Joshi Chandran"
"27169063","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-11 23:28","Joshi Chandran"
"27141330","Closed","Incident - PRODUCTION - stock_service","BigPanda","2025-02-07 22:58","Joshi Chandran"
"27159774","Closed","Incident - PRODUCTION - stock_service","BigPanda","2025-02-10 19:46","Joshi Chandran"
"27195787","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-15 08:22","Joshi Chandran"
"27194437","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-15 00:30","Joshi Chandran"
"27194433","Closed","Incident - PROD - API - Avail - Avail_V6_GHS_Access_Log - P99_Response_Time","BigPanda","2025-02-15 00:28","Joshi Chandran"
"27173662","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-12 12:18","Joshi Chandran"
"27191360","Closed","Incident - PROD - Store Ingestion Adapter","BigPanda","2025-02-14 12:46","Joshi Chandran"
"27194500","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-15 01:02","Joshi Chandran"
"27187894","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-14 07:02","Joshi Chandran"
"27194454","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_stock_count_event_ext_lag'","BigPanda","2025-02-15 00:35","Joshi Chandran"
"27007885","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_gap_ext_lag'","BigPanda","2025-01-21 15:00","Sathish Kumar Sekaran"
"27153265","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-02-10 08:29","Sathish Kumar Sekaran"
"27177341","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-12 19:59","Sathish Kumar Sekaran"
"27105199","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-02-03 21:11","Satya Dash"
"27153871","Closed","Outdated INVOICE_PAID events received in stock-service","Satya Dash","2025-02-10 09:23","Satya Dash"
"27172106","Closed","Incident - PROD - Recoverability","BigPanda","2025-02-12 10:05","Satya Dash"
"27189413","Closed","Incident - PROD - Recoverability","BigPanda","2025-02-14 10:01","Abhijit C V"
"27177301","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-02-12 19:47","Sathish Kumar Sekaran"
"27181506","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-13 10:32","Satya Dash"
"27107767","Closed","Incident - PROD - Ingestion - Level - Consumer_Delay - LoadListener","BigPanda","2025-02-04 08:27","Sathish Kumar Sekaran"
"27088266","Closed","Incident - PROD - Ingestion - Level - Consumer_Delay - LoadListener","BigPanda","2025-01-31 21:27","Sathish Kumar Sekaran"
"27010379","Closed","Incident - PROD - Ingestion - Level - Consumer_Delay - LoadListener","BigPanda","2025-01-22 03:27","Sathish Kumar Sekaran"
"27177369","Closed","Incident - PROD - API - Level - Level_V5 - 5xx_Error","BigPanda","2025-02-12 20:06","Sathish Kumar Sekaran"
"27186892","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_supply_v3_lag'","BigPanda","2025-02-14 02:23","Joshi Chandran"
"27186889","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_outbound_stock_change_record_v2_lag'","BigPanda","2025-02-14 02:20","Joshi Chandran"
"27186833","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-02-14 01:58","Joshi Chandran"
"27174809","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-12 14:02","Satya Dash"
"27182777","Closed","Incident - PROD - API - Data_Level - Location_API - 5xx Error","BigPanda","2025-02-13 12:20","Satya Dash"
"27162088","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-11 07:59","Satya Dash"
"27167561","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-11 16:19","Satya Dash"
"27164280","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-02-11 11:07","Satya Dash"
"27091467","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-02-01 13:59","Satya Dash"
"27031732","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-01-24 11:59","Satya Dash"
"27018356","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P95_Response_Time","BigPanda","2025-01-23 00:30","Satya Dash"
"27162114","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-11 08:01","Satya Dash"
"27171674","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-12 09:31","Satya Dash"
"27168902","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-11 22:01","Satya Dash"
"27148211","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_WMS_UOD_Loaded_Delta","BigPanda","2025-02-09 08:13","Sathish Kumar Sekaran"
"27148224","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Loaded_Delta","BigPanda","2025-02-09 08:17","Sathish Kumar Sekaran"
"27148381","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_CSD_Transfer_Out","BigPanda","2025-02-09 09:00","Sathish Kumar Sekaran"
"27148603","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Counts","BigPanda","2025-02-09 10:00","Sathish Kumar Sekaran"
"27161938","Closed","Incident - PROD - Policy: 'kafka_lag_others'. Condition: '231_SS_reduction_ing_ext_lag'","BigPanda","2025-02-11 07:40","Satya Dash"
"27155565","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-10 11:31","Satya Dash"
"27149990","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-09 15:31","Satya Dash"
"27128202","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-06 11:31","Satya Dash"
"27030699","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-01-24 10:31","Sathish Kumar Sekaran"
"27161564","Closed","Incident - PRODUCTION - tpc64679bg0750.tgrc.tesco.org cpu","BigPanda","2025-02-11 06:44","Vipul Gupta"
"27060299","Closed","Incident - PROD - Reporting - Availability","BigPanda","2025-01-28 14:01","Sathish Kumar Sekaran"
"27151441","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-02-10 02:14","Vipul Gupta"
"27151488","Closed","Incident - PROD - API - Avail - Avail_V6 - P99_Response_Time","BigPanda","2025-02-10 02:38","Vipul Gupta"
"27136681","Closed","Incident - PROD - API - Level - Level_V5_Apigee - P95_Response_Time","BigPanda","2025-02-07 12:04","Satya Dash"
"27141846","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-02-08 03:11","Satya Dash"
"27151994","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-02-10 05:22","Satya Dash"
"27113115","Closed","Incident - PROD - Policy: 'kafka_lag_delivery_ingestion_2'. Condition: '231_SS_stocksales_ext_DirectDelivery_UKROI_Lag'","BigPanda","2025-02-04 16:26","Sathish Kumar Sekaran"
"27112965","Closed","Incident - PROD - Policy: 'kafka_lag_return_ingestion'. Condition: 'return_ fulfilment_order_ext_lag'","BigPanda","2025-02-04 16:06","Sathish Kumar Sekaran"
"27115074","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_RESEVATION_API'","BigPanda","2025-02-05 02:20","Sathish Kumar Sekaran"
"27050117","Closed","Incident - PROD - API - Data_Level - Traded_Unit - 5xx_Error - /v1/data/tradedunits*","BigPanda","2025-01-27 12:32","Sathish Kumar Sekaran"
"27143393","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_ingestion_transaction_record_v1_lag'","BigPanda","2025-02-08 09:41","Joshi Chandran"
"27138320","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-02-07 14:45","Joshi Chandran"
"27149032","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-09 11:31","Joshi Chandran"
"27143800","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-08 11:01","Joshi Chandran"
"27136650","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-02-07 12:01","Sathish Kumar Sekaran"
"27148604","Closed","Incident - PROD - Recoverability","BigPanda","2025-02-09 10:00","Joshi Chandran"
"27141708","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_RESEVATION_API'","BigPanda","2025-02-08 02:30","Joshi Chandran"
"27092006","Closed","Incident - PROD - Ingestion - Level - Promotional_Product_Drop - Multilocated_GapScan_Promotional_Product","BigPanda","2025-02-01 16:01","Joshi Chandran"
"27136331","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-07 11:31","Joshi Chandran"
"27146673","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_supply_v3_lag'","BigPanda","2025-02-09 02:23","Joshi Chandran"
"27146670","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_outbound_stock_change_record_v2_lag'","BigPanda","2025-02-09 02:21","Joshi Chandran"
"27143510","Closed","Incident - PROD - Recoverability","BigPanda","2025-02-08 10:00","Joshi Chandran"
"27141696","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_supply_v3_lag'","BigPanda","2025-02-08 02:23","Joshi Chandran"
"27141695","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_outbound_stock_change_record_v2_lag'","BigPanda","2025-02-08 02:21","Joshi Chandran"
"27130923","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_gap_ext_lag'","BigPanda","2025-02-06 15:49","Sathish Kumar Sekaran"
"27133047","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-02-07 03:41","Joshi Chandran"
"27018378","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-01-23 00:33","Satya Dash"
"27125338","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-02-06 06:57","Satya Dash"
"27130922","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-02-06 15:49","Joshi Chandran"
"27114571","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Load_Message","BigPanda","2025-02-04 22:11","Satya Dash"
"27110463","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-02-04 12:11","Satya Dash"
"27105577","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-04 00:02","Satya Dash"
"27072608","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-01-30 05:03","Satya Dash"
"27108157","Closed","Incident - PROD - Ingestion - Level - Delivery_Ingestion - Errors listed as Others in past 60 mins","BigPanda","2025-02-04 09:02","Satya Dash"
"27063630","Closed","Incident - PROD - The following kafka listeners are down ofsstockclient:OfsKafkaListener-0-C-1","BigPanda","2025-01-29 04:01","Sathish Kumar Sekaran"
"27110690","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-04 12:31","Sathish Kumar Sekaran"
"27102966","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-02-03 14:31","Sathish Kumar Sekaran"
